time[s] cpu.0.freq[MHz] cpu.0.recload cpu.0.load cpu.1.freq[MHz] cpu.1.recload cpu.1.load cpu.2.freq[MHz] cpu.2.recload cpu.2.load cpu.3.freq[MHz] cpu.3.recload cpu.3.load cpu.4.freq[MHz] cpu.4.recload cpu.4.load cpu.5.freq[MHz] cpu.5.recload cpu.5.load cpu.6.freq[MHz] cpu.6.recload cpu.6.load cpu.7.freq[MHz] cpu.7.recload cpu.7.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
2.750 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
2.775 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
2.800 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
2.825 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
2.850 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
2.875 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
2.900 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
2.925 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
2.950 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
2.975 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
3.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.025 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.050 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.075 768 0.000 0.000 768 0.200 0.443 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.200 0.443 768 0.000 0.000 768 0.000 0.000 768 0.400 0.200 0.885 0.443
3.100 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.125 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 0.500 0.250 1.107 0.553
3.150 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.175 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.200 768 0.667 1.476 768 0.333 0.738 768 0.333 0.738 768 0.000 0.000 768 0.667 1.476 768 0.333 0.738 768 0.333 0.738 768 0.000 0.000 768 2.667 0.667 5.903 1.476
3.225 768 0.667 1.951 768 0.333 0.738 768 0.667 1.476 768 1.000 2.214 768 0.667 1.951 768 0.333 0.738 768 0.667 1.476 768 1.000 2.214 768 5.333 1.000 12.757 2.214
3.250 768 0.000 0.714 768 1.000 2.214 768 0.000 0.357 768 0.000 0.910 768 0.000 0.714 768 1.000 2.214 768 0.000 0.357 768 0.000 0.910 768 2.000 1.000 8.388 2.214
3.275 768 0.667 1.476 768 0.333 2.356 768 0.000 0.000 768 0.000 0.000 768 0.667 1.476 768 0.333 2.356 768 0.000 0.000 768 0.000 0.000 768 2.000 0.667 7.663 2.356
3.300 768 0.000 0.476 768 1.000 3.569 768 0.000 0.000 768 0.000 0.000 768 0.000 0.476 768 1.000 3.569 768 0.000 0.000 768 0.000 0.000 768 2.000 1.000 8.090 3.569
3.325 768 0.000 0.000 768 0.667 4.045 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.667 4.045 768 0.000 0.000 768 0.333 0.738 768 2.000 0.667 9.566 4.045
3.350 768 0.667 1.476 768 0.000 3.045 768 0.000 0.000 768 0.333 0.738 768 0.667 1.476 768 0.000 3.045 768 0.000 0.000 768 0.333 0.738 768 2.000 0.667 10.517 3.045
3.375 768 0.000 0.357 768 0.333 2.783 768 0.250 0.553 768 0.333 0.738 768 0.000 0.357 768 0.333 2.783 768 0.250 0.553 768 0.333 0.738 768 1.833 0.333 8.862 2.783
3.400 768 0.000 0.000 768 0.000 1.337 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 1.337 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 2.674 1.337
3.425 768 0.000 0.000 768 0.333 1.188 768 0.000 0.000 768 0.400 0.885 768 0.000 0.000 768 0.333 1.188 768 0.000 0.000 768 0.400 0.885 768 1.467 0.400 4.146 1.188
3.450 768 0.000 0.000 768 0.000 0.188 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.188 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.375 0.188
3.475 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.500 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.525 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.550 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.575 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.600 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.625 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.650 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.675 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.500 0.250 1.107 0.553
3.700 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
3.725 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
3.750 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.775 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.800 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
3.825 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.850 768 0.667 1.476 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 1.476 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 1.333 0.667 2.951 1.476
3.875 768 0.000 0.476 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.476 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.951 0.476
3.900 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.925 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.950 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
3.975 768 0.500 1.107 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.500 1.107 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 1.000 0.500 2.214 1.107
4.000 768 0.000 0.142 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.142 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.285 0.142
4.025 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.050 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.075 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.667 0.333 1.476 0.738
4.100 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.125 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 1.167 0.333 2.582 0.738
4.150 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.175 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.200 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.225 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.250 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.275 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.300 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.325 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.350 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.375 768 0.333 0.738 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 1.167 0.333 2.582 0.738
4.400 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.425 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
4.450 768 0.667 1.476 768 0.000 0.000 768 1.000 2.214 768 1.000 2.214 768 0.667 1.476 768 0.000 0.000 768 1.000 2.214 768 1.000 2.214 768 5.333 1.000 11.806 2.214
4.475 768 0.333 1.214 768 0.500 1.107 768 0.667 2.689 768 0.000 1.214 768 0.333 1.214 768 0.500 1.107 768 0.667 2.689 768 0.000 1.214 768 3.000 0.667 12.446 2.689
4.500 768 1.000 2.427 768 0.000 0.053 768 0.000 1.689 768 0.000 0.214 768 1.000 2.427 768 0.000 0.053 768 0.000 1.689 768 0.000 0.214 768 2.000 1.000 8.766 2.427
4.525 768 0.000 1.427 768 1.000 2.214 768 0.000 0.689 768 0.000 0.000 768 0.000 1.427 768 1.000 2.214 768 0.000 0.689 768 0.000 0.000 768 2.000 1.000 8.660 2.214
4.550 768 0.000 0.320 768 1.000 4.034 768 0.500 1.107 768 0.000 0.000 768 0.000 0.320 768 1.000 4.034 768 0.500 1.107 768 0.000 0.000 768 3.000 1.000 10.922 4.034
4.575 768 0.667 1.476 768 0.200 1.656 768 0.000 0.142 768 0.000 0.000 768 0.667 1.476 768 0.200 1.656 768 0.000 0.142 768 0.000 0.000 768 1.733 0.667 6.549 1.656
4.600 768 0.000 0.476 768 0.000 1.641 768 0.500 1.107 768 0.000 0.000 768 0.000 0.476 768 0.000 1.641 768 0.500 1.107 768 0.000 0.000 768 1.000 0.500 6.446 1.641
4.625 768 0.000 0.000 768 0.000 0.427 768 0.333 0.809 768 0.000 0.000 768 0.000 0.000 768 0.000 0.427 768 0.333 0.809 768 0.000 0.000 768 0.667 0.333 2.472 0.809
4.650 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.675 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.700 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.725 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.750 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.775 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.800 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.825 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.850 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.875 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.900 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.925 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.950 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
4.975 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
5.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.025 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.050 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.075 768 0.000 0.000 768 0.200 0.443 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.200 0.443 768 0.000 0.000 768 0.000 0.000 768 0.400 0.200 0.885 0.443
5.100 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.500 0.250 1.107 0.553
5.125 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.150 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.175 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.200 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.225 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
5.250 768 1.000 2.214 768 0.000 0.000 768 0.750 1.660 768 0.500 1.107 768 1.000 2.214 768 0.000 0.000 768 0.750 1.660 768 0.500 1.107 768 4.500 1.000 9.961 2.214
5.275 768 0.667 3.094 768 0.333 0.738 768 0.000 0.880 768 0.333 0.880 768 0.667 3.094 768 0.333 0.738 768 0.000 0.880 768 0.333 0.880 768 2.667 0.667 11.184 3.094
5.300 768 0.667 3.569 768 0.333 0.738 768 1.000 2.214 768 0.667 1.476 768 0.667 3.569 768 0.333 0.738 768 1.000 2.214 768 0.667 1.476 768 5.333 1.000 15.993 3.569
5.325 768 0.000 2.569 768 0.000 0.000 768 0.667 2.689 768 1.000 2.689 768 0.000 2.569 768 0.000 0.000 768 0.667 2.689 768 1.000 2.689 768 3.333 1.000 15.896 2.689
5.350 768 0.000 1.569 768 0.000 0.000 768 0.667 3.165 768 0.333 2.427 768 0.000 1.569 768 0.000 0.000 768 0.667 3.165 768 0.333 2.427 768 2.000 0.667 14.323 3.165
5.375 768 0.000 0.569 768 0.000 0.000 768 1.000 4.378 768 0.333 2.165 768 0.000 0.569 768 0.000 0.000 768 1.000 4.378 768 0.333 2.165 768 2.667 1.000 14.226 4.378
5.400 768 0.000 0.000 768 0.000 0.000 768 0.500 3.641 768 0.000 0.874 768 0.000 0.000 768 0.000 0.000 768 0.500 3.641 768 0.000 0.874 768 1.000 0.500 9.029 3.641
5.425 768 0.000 0.000 768 0.000 0.000 768 0.000 5.281 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 5.281 768 0.000 0.000 768 0.000 0.000 10.562 5.281
5.450 768 0.000 0.000 768 0.000 0.000 768 0.000 2.141 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 2.141 768 0.000 0.000 768 0.000 0.000 4.281 2.141
5.475 768 0.333 0.738 768 0.333 0.738 768 0.000 1.521 768 0.000 0.000 768 0.333 0.738 768 0.333 0.738 768 0.000 1.521 768 0.000 0.000 768 1.333 0.333 5.993 1.521
5.500 768 0.333 0.738 768 0.000 0.000 768 0.500 1.888 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.500 1.888 768 0.000 0.000 768 1.667 0.500 5.252 1.888
5.525 768 0.000 0.000 768 0.000 0.000 768 0.000 0.444 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.444 768 0.000 0.000 768 0.000 0.000 0.888 0.444
5.550 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.575 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.600 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.625 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.650 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.675 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.700 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.725 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.750 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
5.775 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.800 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
5.825 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.850 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
5.875 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.900 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.925 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.950 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
5.975 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.500 0.250 1.107 0.553
6.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
6.025 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
6.050 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
6.075 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.667 0.333 1.476 0.738
